Scores for the first eight non-phylogenetic PCÕs for all species (n = 2028) in our data. ,,,,,,,,,,,,
,,,,,,,,,,,,
TipLabel,Genus,Family,Order,Subgroup,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
Coua_serriana,Coua,Cuculidae,CUCULIFORMES,CUCULIFORMES,0.178077448,0.012823068,-0.046883093,0.015013645,0.010013019,0.004117529,-0.003706658,-0.015086347
Cracticus_mentalis,Cracticus,Cracticidae,PASSERIFORMES,Corvoidea,-0.071009696,-0.159696299,0.032396982,0.000151883,-0.031227299,-0.007823393,-0.000355408,-0.004829724
Cranioleuca_vulpecula,Cranioleuca,Furnariidae,PASSERIFORMES,Furnariidae,-0.108466491,-0.048190031,-0.000272441,0.01080869,-0.009401359,0.000348823,-0.005126502,-0.00156549
Crateroscelis_murina,Crateroscelis,Acanthizidae,PASSERIFORMES,Meliphagoidea,-0.028455239,-0.0106507,0.060203719,1.04E-05,0.014094847,-0.012978941,-0.005672009,-0.004091603
Crax_rubra,Crax,Cracidae,GALLIFORMES,GALLIFORMES,0.157147819,-0.087952954,-0.102524781,-0.011602966,-0.006593031,0.005771528,0.001753246,-0.009803435
Creagrus_furcatus,Creagrus,Laridae,CHARADRIIFORMES,CHARADRIIFORMES,-0.144248351,0.036028869,-0.081114338,0.005865397,0.0010322,-0.016570036,0.015873928,0.012846675
Creatophora_cinerea,Creatophora,Sturnidae,PASSERIFORMES,Muscicapoidea,-0.053108858,0.138545044,-0.021859198,-0.004464039,-0.013724133,0.01024004,-0.00506167,-0.005391657
Crecopsis_egregia,Crecopsis,Rallidae,GRUIFORMES,GRUIFORMES,-0.076793028,0.00276118,-0.041040645,-0.025641968,-0.019034901,0.005650759,0.015127573,-0.001069018
Creurgops_verticalis,Creurgops,Thraupidae,PASSERIFORMES,Passeroidea,0.153068741,0.036087948,0.035245249,0.013286005,0.006327415,-0.003462756,-0.007604005,0.014788972
Crex_crex,Crex,Rallidae,GRUIFORMES,GRUIFORMES,-0.079029629,-0.048109005,-0.04242905,-0.048007043,-0.035942287,0.004856604,0.013900833,0.001417367
Crinifer_piscator,Crinifer,Musophagidae,MUSOPHAGIFORMES,MUSOPHAGIFORMES,0.228227411,-0.087393024,-0.033701591,-0.006015616,0.002193501,-0.019377287,-0.02806735,0.012979108
Criniger_barbatus,Criniger,Pycnonotidae,PASSERIFORMES,Sylvioidea,0.00241349,0.063097015,-0.000334554,0.017947203,-0.009049663,-0.004623379,-0.006625765,-0.004417112
Crocias_albonotatus,Crocias,Timaliidae,PASSERIFORMES,Sylvioidea,0.016339173,-0.016681591,0.022193932,0.001521157,-0.003793133,-0.019899603,-0.001986018,-0.015182573
Crossleyia_xanthophrys,Crossleyia,Sylviidae,PASSERIFORMES,Sylvioidea,-0.039907939,0.227846022,-0.037528706,-0.018471416,-0.0202719,-0.006914842,-0.014062111,0.002116502
Crossoptilon_harmani,Crossoptilon,Phasianidae,GALLIFORMES,GALLIFORMES,0.136542981,-0.063156756,-0.028031511,-0.023332028,0.047217036,0.0421788,0.000261306,0.003811171
Crotophaga_major,Crotophaga,Cuculidae,CUCULIFORMES,CUCULIFORMES,0.106001578,-0.165838615,-0.101720958,-0.005366665,-0.01532678,0.007953472,-0.030568864,0.030068205
Crypsirina_cucullata,Crypsirina,Corvidae,PASSERIFORMES,Corvoidea,0.155377382,0.030110461,-0.064542984,-0.004023256,-0.015123893,0.023263709,0.001019896,-0.003661546
Cryptospiza_shelleyi,Cryptospiza,Estrildidae,PASSERIFORMES,Passeroidea,0.174415639,-0.042749153,0.130550964,-0.009329045,0.020559648,0.010150804,-0.016123843,0.005717531
Crypturellus_variegatus,Crypturellus,Tinamidae,TINAMIFORMES,TINAMIFORMES,0.039051122,0.170026975,-0.016219712,-0.00509236,0.048530232,0.017379139,-0.001053104,-0.017441783
Cuculus_canorus,Cuculus,Cuculidae,CUCULIFORMES,CUCULIFORMES,0.04401008,0.095634997,-0.004049478,0.028742219,-0.013245907,0.003177169,0.006703341,-0.009560166
Culicicapa_ceylonensis,Culicicapa,Muscicapidae,PASSERIFORMES,Sylvioidea,0.035033168,0.134042477,0.085017921,0.01129722,0.042607436,-0.024906652,-0.008573021,0.009060117
Culicivora_caudacuta,Culicivora,Tyrannidae,PASSERIFORMES,Tyrannidae,0.111451891,0.095333497,0.069615342,-0.011778343,0.047273178,0.014593703,-0.001256151,0.005788443
Curaeus_curaeus,Curaeus,Icteridae,PASSERIFORMES,Passeroidea,-0.133580023,-0.184789646,0.072310677,-0.024857726,-0.028666978,0.021793839,0.0155602,0.006218349
Cursorius_cursor,Cursorius,Glareolidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.155628995,-0.07591899,0.032402275,0.029846412,0.050726819,0.010912435,0.002232561,0.004250236
Cutia_nipalensis,Cutia,Timaliidae,PASSERIFORMES,Sylvioidea,-0.02121991,0.063855602,-0.046471261,0.024026783,-0.006968356,0.024630664,0.001130039,-0.007918278
Cyanerpes_nitidus,Cyanerpes,Thraupidae,PASSERIFORMES,Passeroidea,-0.06665354,0.052795775,0.000714676,0.065926473,-0.031585931,0.013359701,0.016204792,0.000955664
Cyanicterus_cyanicterus,Cyanicterus,Thraupidae,PASSERIFORMES,Passeroidea,0.018999734,-0.028813851,0.018103423,0.026665252,-0.01512272,-0.013536776,0.001232213,0.001624517
Cyanochen_cyanoptera,Cyanochen,Anatidae,ANSERIFORMES,ANSERIFORMES,0.142506599,-0.06088973,0.027609357,-0.104262568,0.089356485,0.028535114,0.031150009,-0.008901254
Cyanocitta_cristata,Cyanocitta,Corvidae,PASSERIFORMES,Corvoidea,0.017512348,0.084412658,0.032879138,-0.019161132,-0.007585623,-0.003376651,0.002352122,0.003513678
Cyanocompsa_cyanoides,Cyanocompsa,Cardinalidae,PASSERIFORMES,Passeroidea,0.159822289,0.004669873,-0.015456284,0.013163758,-0.050074766,0.051874768,-0.017499688,-0.025907548
Cyanocorax_yncas,Cyanocorax,Corvidae,PASSERIFORMES,Corvoidea,0.1106194,0.240904736,-0.046341143,-0.040010055,-0.004728509,0.0251796,-0.013784058,0.010108796
Cyanolanius_madagascarinus,Cyanolanius,Vangidae,PASSERIFORMES,Corvoidea,-0.005360886,0.007987031,0.012836842,0.005252346,-0.015504076,0.004540015,-0.003563353,-0.003300177
Cyanoliseus_patagonus,Cyanoliseus,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.320542782,-0.219758145,-3.19E-05,-0.015902691,0.004195121,-0.016905081,-0.00365529,0.01912909
Cyanoloxia_glaucocaerulea,Cyanoloxia,Cardinalidae,PASSERIFORMES,Passeroidea,0.287337018,-0.099568034,0.055753608,0.025843839,0.000159716,0.032118008,-0.021061125,-0.014995598
Cyanolyca_cucullata,Cyanolyca,Corvidae,PASSERIFORMES,Corvoidea,0.079531917,0.110371413,-0.032380208,-0.042893916,-0.011737654,-0.005349484,-0.01726603,-0.004033675
Cyanophaia_bicolor,Cyanophaia,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.295682008,-0.037654059,0.003452079,-0.008926005,0.008205724,0.000713359,-0.003554714,0.003648097
Cyanopica_cyanus,Cyanopica,Corvidae,PASSERIFORMES,Corvoidea,-0.012987902,0.084063624,0.046894129,-0.021513576,0.009180575,-0.005316091,-0.001274835,-0.004899388
Cyanopsitta_spixii,Cyanopsitta,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.205031065,-0.19632352,-0.047821879,-0.000484067,0.01703211,-0.051630661,-0.01435727,0.018226802
Cyanoptila_cyanomelana,Cyanoptila,Muscicapidae,PASSERIFORMES,Muscicapoidea,0.077608873,0.156949499,0.038236724,0.008234632,-0.009372233,-0.023135817,0.001417118,-0.00071141
Cyanoramphus_cookii,Cyanoramphus,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.255416709,-0.187403717,0.045485234,0.011646107,0.06760721,0.001245739,-0.019202735,0.003785875
Cyclarhis_gujanensis,Cyclarhis,Vireonidae,PASSERIFORMES,Corvoidea,0.070801777,0.012799103,-0.031280486,-0.000550113,-0.021680507,-0.011392856,-0.018409504,-0.018783058
Cyclopsitta_diophthalma,Cyclopsitta,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.398905275,-0.092257542,-4.61E-05,-0.059135293,0.012492977,-0.023055872,0.02185621,0.044983163
Cygnus_melancoryphus,Cygnus,Anatidae,ANSERIFORMES,ANSERIFORMES,-0.024139852,-0.144366361,0.014970492,-0.103689918,0.066003979,0.036860136,0.023236529,-0.025036343
Cymbilaimus_lineatus,Cymbilaimus,Thamnophilidae,PASSERIFORMES,Thamnophilidae,0.078792689,-0.017990384,0.024210499,-0.01405702,0.014021101,-0.045861768,-0.003527594,-0.017004529
Cymbirhynchus_macrorhynchos,Cymbirhynchus,Eurylaimidae,PASSERIFORMES,Eurylaimides,0.246792343,0.059715553,0.084643465,-0.018935145,0.059666564,-0.002892857,-0.016236137,0.022954535
Cynanthus_sordidus,Cynanthus,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.295913668,-0.015991844,0.01039148,-0.002679341,0.007423651,0.001694967,-0.000755557,0.004704016
Cyornis_tickelliae,Cyornis,Muscicapidae,PASSERIFORMES,Muscicapoidea,0.012841073,0.149073369,0.034646146,0.0065066,0.013286135,-0.020267881,-0.008044656,-0.00115035
Cyphorhinus_arada,Cyphorhinus,Troglodytidae,PASSERIFORMES,Muscicapoidea,-0.084545393,0.080976471,-0.057094871,0.006804357,-0.036629816,0.034253379,0.002251107,-0.003194936
Cypseloides_niger,Cypseloides,Apodidae,APODIFORMES,APODIFORMES,0.232269906,-0.061827045,0.086799674,0.088947052,-0.042157542,-0.01283211,0.00831075,-0.031861605
Cypsiurus_balasiensis,Cypsiurus,Apodidae,APODIFORMES,APODIFORMES,0.320093063,0.367094509,0.068165475,0.037893062,0.029819772,0.033997701,0.027303566,0.035477177
Cypsnagra_hirundinacea,Cypsnagra,Thraupidae,PASSERIFORMES,Passeroidea,0.06029582,-0.081717791,0.041973462,0.012103677,-0.022943711,0.016330626,-0.003077648,-0.01429178
Cyrtonyx_montezumae,Cyrtonyx,Odontophoridae,GALLIFORMES,GALLIFORMES,0.29031548,0.009520357,-0.049323532,0.001189003,0.020208309,0.02958499,-0.024887242,-0.010928241
Dacelo_gaudichaud,Dacelo,Alcedinidae,CORACIIFORMES,CORACIIFORMES,-0.03493054,0.156714996,0.000810114,-0.066517039,-0.015788145,-0.017260529,-0.014623679,0.00549901
Dacnis_lineata,Dacnis,Thraupidae,PASSERIFORMES,Passeroidea,-0.005866058,-0.072394364,0.088671837,0.014683093,-0.024191968,-0.002803267,-0.001999089,0.000764716
Dactylortyx_thoracicus,Dactylortyx,Odontophoridae,GALLIFORMES,GALLIFORMES,0.235590799,-0.036196518,-0.017595873,-0.009096287,0.037458854,0.008917855,-0.023763872,0.006648153
Damophila_julie,Damophila,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.264345867,-0.03077113,0.023179578,-0.007405312,0.000177061,0.000872039,-0.000573158,0.003785756
Daphoenositta_chrysoptera,Daphoenositta,Neosittidae,PASSERIFORMES,Corvoidea,-0.160812637,-0.030213751,0.015807782,-0.015823842,-0.04682231,-0.01520386,0.009012129,-0.007566109
Daption_capense,Daption,Procellariidae,PROCELLARIIFORMES,PROCELLARIIFORMES,-0.008872365,0.087186979,0.002068739,-0.021937112,0.033543367,-0.041906374,0.027725218,1.41E-05
Daptrius_ater,Daptrius,Falconidae,FALCONIFORMES,FALCONIFORMES,0.182922084,0.071824021,-0.105393739,0.008331659,0.011633264,0.01480914,0.006519278,-0.008837397
Dasycrotapha_speciosa,Dasycrotapha,Timaliidae,PASSERIFORMES,Sylvioidea,-0.086484445,0.035672207,-0.007970229,0.004890067,-0.01446372,0.006412391,0.003144743,0.004157918
Dasyornis_longirostris,Dasyornis,Dasyornithidae,PASSERIFORMES,Meliphagoidea,-0.009000438,-0.031935806,0.015784416,-0.002053534,-0.008695465,0.012794416,0.008638417,0.000684264
Deconychura_longicauda,Deconychura,Dendrocolaptidae,PASSERIFORMES,Furnariidae,-0.091741039,0.000511943,0.038179844,0.006358337,-0.012356699,-0.027999265,0.009681814,0.003821832
Delichon_urbicum,Delichon,Hirundinidae,PASSERIFORMES,Sylvioidea,0.311856625,0.172436957,0.139815996,0.007445233,-0.037688385,-0.030747956,0.00637761,0.009807306
Delothraupis_castaneoventris,Delothraupis,Thraupidae,PASSERIFORMES,Passeroidea,0.072189146,0.059212594,-0.010909108,0.007564294,-0.025442485,0.011517237,0.00136863,-0.008549964
Deltarhynchus_flammulatus,Deltarhynchus,Tyrannidae,PASSERIFORMES,Tyrannidae,0.074407572,0.176423356,0.087624141,-0.003423759,0.010678763,-0.020046071,-0.005932682,0.00245557
Dendragapus_obscurus,Dendragapus,Phasianidae,GALLIFORMES,GALLIFORMES,0.230620207,0.170279148,-0.069298044,-0.016701073,0.018751437,0.060168296,0.004407092,0.003128552
Dendrexetastes_rufigula,Dendrexetastes,Dendrocolaptidae,PASSERIFORMES,Furnariidae,-0.067190148,0.00194976,0.002016026,0.02032745,-0.014130214,-0.000513141,8.16E-06,-0.00367749
Dendrocincla_tyrannina,Dendrocincla,Dendrocolaptidae,PASSERIFORMES,Furnariidae,-0.133639601,-0.03006332,0.014740468,-0.005137401,-0.00972982,-0.021284369,0.001996131,0.001049004
Dendrocitta_leucogastra,Dendrocitta,Corvidae,PASSERIFORMES,Corvoidea,0.134675398,-0.011113324,-0.021058438,-0.001545104,0.012971426,0.024813233,-0.026851859,-0.014633174
Dendrocolaptes_picumnus,Dendrocolaptes,Dendrocolaptidae,PASSERIFORMES,Furnariidae,-0.182875717,-0.038619853,-0.016671433,0.011153625,-0.02520862,-0.011417598,0.005638528,-0.007548981
Dendrocopos_leucopterus,Dendrocopos,Picidae,PICIFORMES,PICIFORMES,-0.161138987,0.037081623,0.014067916,-0.022722709,-0.009282716,-0.008671032,-0.009078238,-0.003597749
Dendrocygna_arborea,Dendrocygna,Anatidae,ANSERIFORMES,ANSERIFORMES,-0.014896223,0.012469539,0.007040591,-0.15381676,0.06541185,0.020029149,0.036759992,-0.014925418
Dendroica_petechia,Dendroica,Parulidae,PASSERIFORMES,Passeroidea,-0.084616509,0.084610261,0.010781834,0.003879332,-0.024830253,-0.001373797,-0.004774086,-0.003461169
Dendronanthus_indicus,Dendronanthus,Motacillidae,PASSERIFORMES,Passeroidea,-0.1340154,0.036070734,0.016058113,0.004158996,-0.010042289,-0.002893344,-0.000343775,-0.001835375
Dendropicos_elachus,Dendropicos,Picidae,PICIFORMES,PICIFORMES,-0.098499974,0.05381584,0.019094915,-0.020011204,-0.033802715,-0.005314083,0.002232805,0.002923025
Dendroplex_picus,Dendroplex,Dendrocolaptidae,PASSERIFORMES,Furnariidae,-0.20871186,-0.054791514,0.012042419,-0.010529899,-0.032933715,-0.014210824,-0.002945666,-0.008022871
Dendrortyx_macroura,Dendrortyx,Odontophoridae,GALLIFORMES,GALLIFORMES,0.336919885,-0.034169823,-0.044808121,-0.040162395,0.045763127,0.041830885,-0.016251608,0.002597186
Deroptyus_accipitrinus,Deroptyus,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.303106118,-0.211718116,-0.005695073,0.023534757,0.050997055,-0.02487221,-0.022198493,0.006960253
Dicaeum_pygmaeum,Dicaeum,Dicaeidae,PASSERIFORMES,Passeroidea,0.027966107,-0.054126151,0.054155432,0.079890094,-0.052373132,0.001913885,0.017833046,-0.010094943
Dichrozona_cincta,Dichrozona,Thamnophilidae,PASSERIFORMES,Thamnophilidae,-0.128773941,0.073417398,0.025944201,-0.014427854,-0.023241915,-0.012063102,0.000174006,-0.009020888
Dicrurus_caerulescens,Dicrurus,Dicruridae,PASSERIFORMES,Corvoidea,0.068282845,0.175082109,-0.027702339,-0.020779522,-0.003701183,0.002651263,-0.006575506,0.006593821
Didunculus_strigirostris,Didunculus,Columbidae,COLUMBIFORMES,COLUMBIFORMES,0.119003865,-0.061446305,-0.153952531,0.025252442,0.058866724,-0.0047089,-0.005863269,0.010098619
Diglossa_lafresnayii,Diglossa,Thraupidae,PASSERIFORMES,Passeroidea,-0.135547707,0.104231305,-0.105856699,-0.065121114,-0.024335215,-0.045259308,-0.001190614,0.001512284
Dinemellia_dinemelli,Dinemellia,Ploceidae,PASSERIFORMES,Passeroidea,0.170525806,0.041351772,-0.008508233,-0.001171998,-0.025786088,0.047468015,-0.009892666,-0.016548452
Dinopium_rafflesii,Dinopium,Picidae,PICIFORMES,PICIFORMES,-0.11979712,0.032864285,0.044788747,-0.025111357,-0.016629582,-0.029973898,-0.005948216,0.000232574
Diomedea_exulans,Diomedea,Diomedeidae,PROCELLARIIFORMES,PROCELLARIIFORMES,-0.132638373,-0.12134159,-0.025177433,-0.039178035,0.034468573,-0.084696332,0.0626892,-0.036228942
Diopsittaca_nobilis,Diopsittaca,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.333408257,-0.192477856,0.022641022,0.012235938,0.022163272,-0.027693488,-0.002451843,0.035799546
Dioptrornis_chocolatinus,Dioptrornis,Muscicapidae,PASSERIFORMES,Muscicapoidea,0.02926861,0.250947658,-0.047635818,-0.005993463,-0.038351803,-0.017938712,-0.002237421,0.001354853
Discosura_popelairii,Discosura,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.286909234,0.073479975,-0.023664447,-0.035341883,0.01749828,-0.004662283,-0.018833008,0.008293244
Diuca_speculifera,Diuca,Emberizidae,PASSERIFORMES,Passeroidea,0.085002456,-0.185866693,0.027205063,-0.028322198,-0.017331574,0.020376668,0.008820744,-0.017684453
Dives_dives,Dives,Icteridae,PASSERIFORMES,Passeroidea,-0.057597791,-0.161558129,0.053260748,0.009784016,-0.009478087,0.011284123,-0.008945173,-0.002533099
Dolichonyx_oryzivorus,Dolichonyx,Icteridae,PASSERIFORMES,Passeroidea,0.127631557,-0.081548051,0.048083981,-0.031551409,-0.037122918,0.02978473,0.001945247,0.010627212
Doliornis_sclateri,Doliornis,Cotingidae,PASSERIFORMES,Cotingidae,0.106776637,0.137521129,0.0359498,0.009913914,-0.014566657,-0.016156587,-0.003859593,-0.003355754
Donacobius_atricapilla,Donacobius,Mimidae,PASSERIFORMES,Sylvioidea,-0.122605709,0.038597409,-0.016364313,0.011672507,0.013230041,0.00073905,-0.003458866,0.000134161
Donacospiza_albifrons,Donacospiza,Emberizidae,PASSERIFORMES,Passeroidea,0.022355853,-0.068954207,0.040952118,-0.008333945,-0.023001107,0.041161858,0.010364068,-0.007674711
Doricha_enicura,Doricha,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.332151187,-0.084091996,0.003458887,0.020048361,0.02029353,0.015321903,-0.009858109,0.009846835
Doryfera_johannae,Doryfera,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.377590662,-0.064745923,0.025329976,-0.011007068,-0.001715946,0.002854199,0.00323334,0.012957962
Drepanoptila_holosericea,Drepanoptila,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.055773185,0.02865589,-0.006414833,0.00676225,0.028952145,-0.02701967,-0.005730328,0.000395906
Dromaeocercus_brunneus,Dromaeocercus,Sylviidae,PASSERIFORMES,Sylvioidea,-0.060445499,0.028705446,0.013277564,-0.009423585,-0.030025447,-0.002177027,0.004345085,0.000458014
Dromaius_novaehollandiae,Dromaius,Dromaiidae,CASUARIIFORMES,CASUARIIFORMES,0.128530373,0.267422664,0.029218302,-0.037933929,0.055817554,0.025832891,-0.004340494,-0.009262163
Dromas_ardeola,Dromas,Dromadidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.194263228,0.020558657,-0.022382072,-0.031647996,-0.015604094,-0.013908844,-0.01452886,0.000174419
Dromococcyx_phasianellus,Dromococcyx,Cuculidae,CUCULIFORMES,CUCULIFORMES,-0.079859817,0.099672469,-0.00762151,0.011568318,-0.007707133,0.001772237,0.003773824,-0.004203978
Drymocichla_incana,Drymocichla,Cisticolidae,PASSERIFORMES,Sylvioidea,-0.080556557,0.056798278,0.04319476,0.006531088,-0.01002475,-0.011738253,0.002813567,0.000250625
Drymodes_superciliaris,Drymodes,Petroicidae,PASSERIFORMES,Petroicidae,-0.055932999,0.110655859,-0.004551881,-0.009828971,-0.00232393,-0.01807149,-0.007476952,0.007044194
Drymophila_ferruginea,Drymophila,Thamnophilidae,PASSERIFORMES,Thamnophilidae,-0.027858912,0.04511412,0.045626719,0.004446911,0.005162605,-0.002650926,-0.002693379,-0.005256823
Drymornis_bridgesii,Drymornis,Dendrocolaptidae,PASSERIFORMES,Furnariidae,-0.308013746,-0.043044521,-0.029356529,0.063317959,0.036577882,0.02218842,-0.005806011,0.003509499
Dryocopus_pileatus,Dryocopus,Picidae,PICIFORMES,PICIFORMES,-0.150172813,0.00818842,0.072729358,-0.010673334,0.00792424,-0.018876335,-0.007688493,0.009332056
Dryolimnas_cuvieri,Dryolimnas,Rallidae,GRUIFORMES,GRUIFORMES,-0.215435722,-0.021998901,-0.034432339,-0.025014,-0.015671865,0.000189528,-0.00060852,-0.003931348
Dryoscopus_angolensis,Dryoscopus,Malaconotidae,PASSERIFORMES,Corvoidea,0.021219921,0.01714423,0.016537068,0.010280249,0.000683985,-0.008725032,-0.013146857,-0.010408842
Dryotriorchis_spectabilis,Dryotriorchis,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.251208876,-0.091863452,-0.117031287,0.042443134,0.021890899,-0.034742387,0.011575236,-0.006216286
Dubusia_taeniata,Dubusia,Thraupidae,PASSERIFORMES,Passeroidea,0.066127116,-0.039766078,0.010071933,-0.014235956,-0.023229062,0.003189996,-0.005414453,-0.006045369
Ducula_aenea,Ducula,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.091782729,-0.001874203,0.049229733,0.040667202,0.067611273,-0.02032234,-0.007551281,-0.009100492
Dulus_dominicus,Dulus,Dulidae,PASSERIFORMES,Muscicapoidea,0.051219901,-0.036976032,-0.004588027,0.024781485,-0.017148708,-0.007185384,-0.000820552,-0.000245673
Dumetella_carolinensis,Dumetella,Mimidae,PASSERIFORMES,Muscicapoidea,-0.078594989,-0.035698382,0.014242076,-0.015261601,-0.01020342,-0.01760166,-0.000294459,0.005861972
Dumetia_hyperythra,Dumetia,Timaliidae,PASSERIFORMES,Sylvioidea,-0.0211021,-0.029774336,-0.019048365,0.022756415,-0.016127708,0.01757082,0.003007116,-0.005129396
Dysithamnus_stictothorax,Dysithamnus,Thamnophilidae,PASSERIFORMES,Thamnophilidae,-0.036028816,-0.029729025,0.030667531,0.008668974,0.022171214,-0.010365151,0.00324661,-0.007539915
Eclectus_roratus,Eclectus,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.255080741,-0.335587133,0.009456805,0.023571409,0.045920125,-0.047339623,-0.023393968,0.018359814
Egretta_garzetta,Egretta,Ardeidae,PELECANIFORMES,PELECANIFORMES,-0.315317128,0.006801175,-0.020400664,-0.012278131,0.004080113,-0.001656266,-0.00671808,0.012665093
Elaenia_martinica,Elaenia,Tyrannidae,PASSERIFORMES,Tyrannidae,0.046705874,0.084690687,0.06164357,0.003965051,0.007150404,-0.010491386,0.001952852,-0.001702568
Elanoides_forficatus,Elanoides,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.225634857,-0.095587177,-0.066382781,0.084988604,0.01631449,-0.004959456,0.014222255,-0.018167215
Elanus_caeruleus,Elanus,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.260663903,-0.107057531,-0.096968119,0.093887122,-0.003033287,0.002210564,0.024955877,0.004251463
Electron_carinatum,Electron,Momotidae,CORACIIFORMES,CORACIIFORMES,-0.028844526,0.067103094,0.069221077,0.012541222,0.07219822,0.015423795,-0.018769439,0.002558837
Eleoscytalopus_indigoticus,Eleoscytalopus,Rhinocryptidae,PASSERIFORMES,Furnariidae,-0.052090692,-0.001471939,0.009004163,-0.003436173,-0.025183958,0.008714407,0.00427135,-0.002104326
Elminia_longicauda,Elminia,Monarchidae,PASSERIFORMES,Sylvioidea,0.035751751,-0.025126455,0.13472177,0.016058382,0.021324489,-0.038614756,-0.002776462,0.008426528
Elseyornis_melanops,Elseyornis,Charadriidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.190342411,-0.169699202,0.06735758,0.004977275,0.00643859,0.005428486,0.012272305,-6.34E-05
Elvira_chionura,Elvira,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.285924837,-0.020470855,0.021497864,-0.003415716,0.000153919,-0.011704211,0.002104598,0.00512556
